Date,Open,High,Low,Close,Volume
2020-10-19,59600.0,60200.0,59500.0,60000.0,14474985
2020-10-20,60300.0,60900.0,60100.0,60900.0,19326115
2020-10-21,61200.0,61500.0,60600.0,60900.0,15703443
2020-10-22,60300.0,60500.0,59800.0,60100.0,14294095
2020-10-23,60400.0,60400.0,59800.0,60200.0,9322232
2020-10-26,60400.0,61100.0,60100.0,60400.0,13268226
2020-10-27,60300.0,60300.0,59500.0,59800.0,17260416
2020-10-28,59400.0,59400.0,58800.0,59000.0,14428882
2020-10-29,58200.0,58500.0,57500.0,58100.0,22636966
2020-10-30,58000.0,58000.0,56600.0,56600.0,26907844
2020-11-02,56400.0,57500.0,56000.0,57400.0,20489076
2020-11-03,57900.0,58900.0,57600.0,58800.0,14950919
2020-11-04,58900.0,59000.0,57800.0,58500.0,21718561
2020-11-05,59000.0,60300.0,58800.0,60300.0,20639475
2020-11-06,60700.0,60800.0,59600.0,60100.0,16910230
2020-11-09,60700.0,60900.0,60100.0,60200.0,15892961
2020-11-10,60500.0,60500.0,59500.0,60200.0,19073552
2020-11-11,60700.0,61400.0,60400.0,61300.0,25628510
2020-11-12,61000.0,61400.0,60700.0,61000.0,19800573
2020-11-13,61300.0,63200.0,61000.0,63200.0,31508829
2020-11-16,64000.0,66700.0,63900.0,66300.0,36354334
2020-11-17,67000.0,67000.0,65600.0,65700.0,30204089
2020-11-18,65700.0,66200.0,64700.0,64800.0,22963790
2020-11-19,64100.0,64800.0,63900.0,64600.0,16590290
2020-11-20,63900.0,65200.0,63900.0,64700.0,15068682
2020-11-23,64800.0,67800.0,64700.0,67500.0,27134398
2020-11-24,67900.0,69500.0,67000.0,67700.0,32158235
2020-11-25,67900.0,68300.0,66500.0,66600.0,32447065
2020-11-26,66100.0,68000.0,66000.0,68000.0,19023323
2020-11-27,68000.0,68400.0,67600.0,68200.0,14063434
2020-11-30,68400.0,68600.0,66700.0,66700.0,43811016
2020-12-01,67100.0,68300.0,67100.0,67800.0,22327173
2020-12-02,68400.0,69900.0,68300.0,69500.0,29703942
2020-12-03,70100.0,70500.0,69300.0,69700.0,23677989
2020-12-04,70400.0,72100.0,70100.0,71500.0,28130533
2020-12-07,72400.0,73500.0,71900.0,72900.0,28490496
2020-12-08,72200.0,72900.0,71600.0,71700.0,25000338
2020-12-09,72100.0,73900.0,72000.0,73900.0,24077996
2020-12-10,72700.0,73800.0,72500.0,72900.0,39882928
2020-12-11,73500.0,73800.0,73100.0,73400.0,18486672
2020-12-14,73600.0,74500.0,73200.0,73800.0,21510415
2020-12-15,73800.0,74100.0,73300.0,73800.0,20863671
2020-12-16,74100.0,74500.0,73400.0,73800.0,17512081
2020-12-17,73400.0,73700.0,72600.0,73300.0,24293214
2020-12-18,73300.0,73700.0,73000.0,73000.0,17613029
2020-12-21,73100.0,73400.0,72000.0,73000.0,20367355
2020-12-22,72500.0,73200.0,72100.0,72300.0,16304910
2020-12-23,72400.0,74000.0,72300.0,73900.0,19411326
2020-12-24,74100.0,78800.0,74000.0,77800.0,32502870
2020-12-28,79000.0,80100.0,78200.0,78700.0,40085044
2020-12-29,78800.0,78900.0,77300.0,78300.0,30339449
2020-12-30,77400.0,81300.0,77300.0,81000.0,29417421
2021-01-04,81000.0,84400.0,80200.0,83000.0,38655276
2021-01-05,81600.0,83900.0,81600.0,83900.0,35335669
2021-01-06,83300.0,84500.0,82100.0,82200.0,42089013
2021-01-07,82800.0,84200.0,82700.0,82900.0,32644642
2021-01-08,83300.0,90000.0,83000.0,88800.0,59013307
2021-01-11,90000.0,96800.0,89500.0,91000.0,90306177
2021-01-12,90300.0,91400.0,87800.0,90600.0,48682416
2021-01-13,89800.0,91200.0,89100.0,89700.0,36068848
2021-01-14,88700.0,90000.0,88700.0,89700.0,26393970
2021-01-15,89800.0,91800.0,88000.0,88000.0,33431809
2021-01-18,86600.0,87300.0,84100.0,85000.0,43227951
2021-01-19,84500.0,88000.0,83600.0,87000.0,39895044
2021-01-20,89000.0,89000.0,86500.0,87200.0,25211127
2021-01-21,87500.0,88600.0,86500.0,88100.0,25318011
2021-01-22,89000.0,89700.0,86800.0,86800.0,30861661
2021-01-25,87000.0,89900.0,86300.0,89400.0,27258534
2021-01-26,88800.0,89200.0,86500.0,86700.0,33178936
2021-01-27,86600.0,87700.0,85600.0,85600.0,26423070
2021-01-28,83200.0,85600.0,83200.0,83700.0,31859808
2021-01-29,84500.0,85000.0,82000.0,82000.0,39615978
2021-02-01,81700.0,83400.0,81000.0,83000.0,28046832
2021-02-02,84100.0,86400.0,83700.0,84400.0,26302077
2021-02-03,84800.0,85400.0,83400.0,84600.0,22112205
2021-02-04,83500.0,83800.0,82100.0,82500.0,24171688
2021-02-05,83100.0,84000.0,82500.0,83500.0,18036835
2021-02-08,83800.0,84200.0,83000.0,83000.0,15338765
2021-02-09,84000.0,84800.0,82700.0,82700.0,20898332
2021-02-10,82600.0,82600.0,81600.0,81600.0,23025766
2021-02-15,83800.0,84500.0,83300.0,84200.0,23529706
2021-02-16,84500.0,86000.0,84200.0,84900.0,20483100
2021-02-17,83900.0,84200.0,83000.0,83200.0,18307735
2021-02-18,83200.0,83600.0,82100.0,82100.0,21327683
2021-02-19,82300.0,82800.0,81000.0,82600.0,25880879
2021-02-22,83800.0,84200.0,82200.0,82200.0,25419886
2021-02-23,81200.0,82900.0,81100.0,82000.0,20587314
2021-02-24,81800.0,83600.0,81300.0,82000.0,26807651
2021-02-25,84000.0,85400.0,83000.0,85300.0,34155986
2021-02-26,82800.0,83400.0,82000.0,82500.0,38520800
2021-03-02,85100.0,85300.0,83000.0,83600.0,33498180
2021-03-03,83500.0,84000.0,82800.0,84000.0,19882132
2021-03-04,82600.0,83200.0,82200.0,82400.0,24348331
2021-03-05,81100.0,82600.0,81100.0,82100.0,20508971
2021-03-08,82900.0,83000.0,81600.0,82000.0,17641256
2021-03-09,81400.0,81900.0,80600.0,81400.0,25420764
2021-03-10,82400.0,82500.0,80700.0,80900.0,20038422
2021-03-11,81000.0,82500.0,81000.0,82000.0,23818297
2021-03-12,83100.0,83500.0,82400.0,82800.0,13530573
2021-03-15,82800.0,82900.0,81800.0,81800.0,13735798
2021-03-16,82200.0,83000.0,82100.0,82800.0,12293537
2021-03-17,82800.0,82900.0,82000.0,82300.0,11625146
2021-03-18,82800.0,83800.0,82600.0,82900.0,18585244
2021-03-19,82100.0,82500.0,81800.0,81900.0,15869700
2021-03-22,82000.0,82300.0,81700.0,82000.0,12670506
2021-03-23,82600.0,82900.0,81800.0,81800.0,13299907
2021-03-24,81000.0,81600.0,80700.0,81000.0,17926638
2021-03-25,81000.0,82100.0,80800.0,81200.0,14758826
2021-03-26,81400.0,81600.0,81000.0,81500.0,12845778
2021-03-29,81700.0,81700.0,81000.0,81600.0,14952134
2021-03-30,81600.0,82300.0,81300.0,82200.0,13121698
2021-03-31,82400.0,82700.0,81400.0,81400.0,17240518
2021-04-01,82500.0,83000.0,82000.0,82900.0,18676461
2021-04-02,84000.0,85200.0,83900.0,84800.0,22997538
2021-04-05,85800.0,86000.0,84800.0,85400.0,16255990
2021-04-06,86200.0,86200.0,85100.0,86000.0,19042023
2021-04-07,86100.0,86200.0,85400.0,85600.0,17885538
2021-04-08,85700.0,85700.0,84100.0,84700.0,19244259
2021-04-09,84700.0,84900.0,83400.0,83600.0,18193707
2021-04-12,84100.0,84100.0,83100.0,83200.0,12915282
2021-04-13,83000.0,84500.0,82800.0,84000.0,15238206
2021-04-14,84000.0,84300.0,83400.0,84000.0,13794652
2021-04-15,83700.0,84500.0,83400.0,84100.0,16377412
2021-04-16,84700.0,84700.0,83600.0,83900.0,15429522
2021-04-19,83800.0,84000.0,83300.0,83300.0,15287311
2021-04-20,83300.0,84000.0,83100.0,83900.0,15521965
2021-04-21,83300.0,83500.0,82500.0,82600.0,21636079
2021-04-22,82900.0,83000.0,82400.0,82400.0,13934746
2021-04-23,81900.0,82900.0,81600.0,82800.0,17805080
2021-04-26,82900.0,83500.0,82600.0,83500.0,15489938
2021-04-27,83200.0,83300.0,82500.0,82900.0,12941533
2021-04-28,83200.0,83200.0,82100.0,82100.0,15596759
2021-04-29,82400.0,82500.0,81500.0,81700.0,20000973
2021-04-30,81900.0,82100.0,81500.0,81500.0,18673197
2021-05-03,81000.0,82400.0,81000.0,81700.0,15710336
2021-05-04,81900.0,82600.0,81800.0,82600.0,12532550
2021-05-06,81700.0,82300.0,81700.0,82300.0,17047511
2021-05-07,81800.0,82100.0,81500.0,81900.0,14154882
2021-05-10,82300.0,83500.0,81800.0,83200.0,19385027
2021-05-11,82500.0,82600.0,81100.0,81200.0,28996680
2021-05-12,80800.0,81200.0,79800.0,80000.0,35812268
2021-05-13,78900.0,79600.0,78400.0,78500.0,31490096
2021-05-14,79000.0,80300.0,78900.0,80100.0,16450920
2021-05-17,80800.0,80900.0,79200.0,79600.0,17740855
2021-05-18,79600.0,80000.0,79100.0,79600.0,17494407
2021-05-20,79400.0,79700.0,79100.0,79500.0,16541828
2021-05-21,80100.0,81500.0,79800.0,80100.0,20961714
2021-05-24,80100.0,80400.0,79500.0,79700.0,13398666
2021-05-25,80000.0,80400.0,79800.0,79900.0,13628942
2021-05-26,80400.0,80500.0,79700.0,79800.0,11984359
2021-05-27,80000.0,80000.0,79100.0,79600.0,23198510
2021-05-28,79800.0,80400.0,79400.0,80100.0,12360199
2021-05-31,80300.0,80600.0,79600.0,80500.0,13321324
2021-06-01,80500.0,81300.0,80100.0,80600.0,14058401
2021-06-02,80400.0,81400.0,80300.0,80800.0,16414644
2021-06-03,81300.0,83000.0,81100.0,82800.0,29546007
2021-06-04,82700.0,82700.0,81500.0,82200.0,18112259
2021-06-07,82700.0,82800.0,81600.0,81900.0,16496197
2021-06-08,82300.0,82600.0,81800.0,81900.0,12781226
2021-06-09,81500.0,82000.0,81100.0,81100.0,14908823
2021-06-10,81300.0,81400.0,80900.0,81000.0,17586995
2021-06-11,81200.0,81700.0,80700.0,81000.0,14087962
2021-06-14,80800.0,80900.0,80500.0,80500.0,10550078
2021-06-15,80900.0,81200.0,80600.0,80900.0,10075685
2021-06-16,81500.0,81900.0,81100.0,81800.0,14999855
2021-06-17,81100.0,81300.0,80700.0,80900.0,14007385
2021-06-18,81100.0,81100.0,80500.0,80500.0,14916721
2021-06-21,79700.0,80000.0,79600.0,79900.0,16063340
2021-06-22,80200.0,80300.0,79900.0,80000.0,11773365
2021-06-23,80500.0,80600.0,79900.0,80100.0,13856548
2021-06-24,80400.0,81400.0,80100.0,81200.0,18771080
2021-06-25,81500.0,81900.0,81200.0,81600.0,13481405
2021-06-28,81700.0,82000.0,81600.0,81900.0,11578529
2021-06-29,81900.0,82100.0,80800.0,81000.0,15744317
2021-06-30,81100.0,81400.0,80700.0,80700.0,13288643
2021-07-01,80500.0,80600.0,80000.0,80100.0,13382882
2021-07-02,80000.0,80400.0,79900.0,80000.0,8753097
2021-07-05,80100.0,80800.0,80000.0,80400.0,8330969
2021-07-06,80600.0,81200.0,80500.0,81200.0,12131651
2021-07-07,81200.0,81300.0,80300.0,80800.0,15992202
2021-07-08,81100.0,81200.0,79900.0,79900.0,16660998
2021-07-09,79600.0,79800.0,79000.0,79400.0,22720577
2021-07-12,79900.0,80000.0,79500.0,79700.0,9768108
2021-07-13,80000.0,80200.0,79800.0,79800.0,9863450
2021-07-14,79400.0,79600.0,79100.0,79500.0,11575636
2021-07-15,79800.0,80600.0,79500.0,80600.0,13766279
2021-07-16,80100.0,80100.0,79500.0,79800.0,10859399
2021-07-19,79100.0,79200.0,78800.0,79000.0,13155414
2021-07-20,78500.0,79000.0,78400.0,79000.0,12456646
2021-07-21,79000.0,79100.0,78500.0,78500.0,12355296
2021-07-22,79000.0,79800.0,78900.0,79700.0,12618790
2021-07-23,79700.0,79900.0,79200.0,79300.0,9098910
2021-07-26,79400.0,79500.0,78800.0,78800.0,10040975
2021-07-27,79200.0,79400.0,78500.0,78500.0,11427693
2021-07-28,78300.0,79200.0,78100.0,79200.0,12743417
2021-07-29,78800.0,79400.0,78800.0,79000.0,14360453
2021-07-30,78900.0,78900.0,78500.0,78500.0,13823411
2021-08-02,79200.0,79500.0,78700.0,79300.0,11739124
2021-08-03,79400.0,81400.0,79300.0,81400.0,24339360
2021-08-04,82200.0,83100.0,81800.0,82900.0,25642368
2021-08-05,83300.0,83300.0,82000.0,82100.0,18485469
2021-08-06,81900.0,82500.0,81300.0,81500.0,13342623
2021-08-09,81500.0,82300.0,80900.0,81500.0,15522581
2021-08-10,82300.0,82400.0,80100.0,80200.0,20362639
2021-08-11,79600.0,79800.0,78500.0,78500.0,30241137
2021-08-12,77100.0,78200.0,76900.0,77000.0,42365223
2021-08-13,75800.0,76000.0,74100.0,74400.0,61270643
2021-08-17,74000.0,75100.0,74000.0,74200.0,30944847
2021-08-18,73900.0,74600.0,73100.0,73900.0,29192631
2021-08-19,73500.0,74400.0,73100.0,73100.0,22166298
2021-08-20,73500.0,73900.0,72500.0,72700.0,22364803
2021-08-23,73300.0,74000.0,73000.0,73300.0,19384648
2021-08-24,73900.0,75700.0,73900.0,75600.0,21016913
2021-08-25,76200.0,76600.0,74900.0,75700.0,22319664
2021-08-26,76100.0,76200.0,74600.0,74600.0,16671494
2021-08-27,74300.0,75000.0,73800.0,74300.0,15172748
2021-08-30,75400.0,75500.0,74200.0,74600.0,12686999
2021-08-31,74900.0,76700.0,74300.0,76700.0,24630370
2021-09-01,76700.0,77100.0,75900.0,76800.0,16114775
2021-09-02,76800.0,76800.0,75700.0,76000.0,15347486
2021-09-03,76400.0,76700.0,76000.0,76600.0,12096419
2021-09-06,76800.0,77600.0,76600.0,77300.0,12861180
2021-09-07,77100.0,77100.0,75900.0,76100.0,13239401
2021-09-08,76000.0,76400.0,75600.0,76300.0,11798147
2021-09-09,76400.0,76600.0,75000.0,75300.0,17600770
2021-09-10,75300.0,75600.0,74800.0,75300.0,10103212
2021-09-13,75200.0,76300.0,75100.0,76300.0,11397775
2021-09-14,77100.0,77700.0,76600.0,76600.0,18167057
2021-09-15,77400.0,77400.0,76400.0,77000.0,12829128
2021-09-16,77300.0,77400.0,76100.0,76100.0,13067622
2021-09-17,76300.0,77200.0,75900.0,77200.0,16289502
2021-09-23,77500.0,77600.0,76800.0,77400.0,17055590
2021-09-24,77600.0,77700.0,77100.0,77300.0,12247274
2021-09-27,77300.0,77700.0,77000.0,77700.0,11699798
2021-09-28,77700.0,77800.0,76200.0,76300.0,15406382
2021-09-29,74800.0,75300.0,73800.0,74100.0,23992458
2021-09-30,74300.0,74800.0,73700.0,74100.0,19919361
2021-10-01,73900.0,74000.0,72900.0,73200.0,15803395
2021-10-05,73000.0,73000.0,71400.0,72200.0,24013921
2021-10-06,72600.0,72800.0,71200.0,71300.0,18956962
2021-10-07,71600.0,72100.0,71300.0,71600.0,13683532
2021-10-08,72300.0,72400.0,71500.0,71500.0,14043287
2021-10-12,70700.0,70900.0,68700.0,69000.0,31001484
2021-10-13,68700.0,69600.0,68300.0,68800.0,24172015
2021-10-14,69000.0,69800.0,68800.0,69400.0,19520641
2021-10-15,70200.0,71000.0,70000.0,70100.0,18051612
2021-10-18,70200.0,70300.0,69200.0,70200.0,13486391
2021-10-19,70800.0,71000.0,70400.0,70600.0,9507991
2021-10-20,70700.0,71000.0,70200.0,70300.0,10151638
2021-10-21,70300.0,70600.0,70000.0,70200.0,10891094
2021-10-22,70000.0,70700.0,70000.0,70400.0,8395448
2021-10-25,69900.0,70600.0,69500.0,70200.0,10029621
2021-10-26,70600.0,71500.0,70400.0,71100.0,10528252
2021-10-27,71000.0,71000.0,70000.0,70100.0,10295316
2021-10-28,69500.0,72200.0,69500.0,70700.0,20644902
2021-10-29,71200.0,71600.0,69700.0,69800.0,17016151
2021-11-01,70200.0,70600.0,69900.0,69900.0,11503729
2021-11-02,70800.0,72200.0,70700.0,71500.0,16812570
2021-11-03,71700.0,71700.0,70100.0,70400.0,12770428
2021-11-04,71200.0,71600.0,70500.0,70600.0,11818987
2021-11-05,71600.0,71600.0,70200.0,70200.0,12667743
2021-11-08,70400.0,70600.0,69800.0,70600.0,11121981
2021-11-09,70300.0,71000.0,70100.0,70500.0,11159589
2021-11-10,70300.0,70900.0,70200.0,70200.0,9422009
2021-11-11,69900.0,70000.0,69600.0,69900.0,11489122
2021-11-12,70200.0,70900.0,69900.0,70600.0,10087450
2021-11-15,71700.0,71900.0,70900.0,71400.0,12420710
2021-11-16,71500.0,72000.0,71300.0,71300.0,10919239
2021-11-17,71300.0,71600.0,70600.0,70700.0,11027606
2021-11-18,70700.0,71000.0,70200.0,70200.0,10144957
2021-11-19,70400.0,71400.0,70100.0,71200.0,11954728
2021-11-22,73300.0,75200.0,73000.0,74900.0,27506623
2021-11-23,76000.0,76000.0,74500.0,75300.0,22029195
2021-11-24,76000.0,76200.0,74100.0,74800.0,15652305
2021-11-25,75100.0,75100.0,73600.0,73700.0,12559258
2021-11-26,73500.0,74100.0,72000.0,72300.0,13002242
2021-11-29,71700.0,73000.0,71400.0,72300.0,16682559
2021-11-30,73200.0,73900.0,70500.0,71300.0,30364841
2021-12-01,72000.0,74800.0,71600.0,74400.0,21954856
2021-12-02,73900.0,75800.0,73800.0,75800.0,23652940
2021-12-03,75600.0,76000.0,74100.0,75600.0,18330240
2021-12-06,75100.0,76700.0,74900.0,76300.0,16391250
2021-12-07,76100.0,77700.0,75600.0,77400.0,19232453
2021-12-08,78300.0,78600.0,77100.0,77400.0,21558340
2021-12-09,77400.0,78200.0,77000.0,78200.0,21604528
2021-12-10,77400.0,77600.0,76800.0,76900.0,9155219
2021-12-13,77200.0,78300.0,76500.0,76800.0,15038750
2021-12-14,76500.0,77200.0,76200.0,77000.0,10976660
2021-12-15,76400.0,77600.0,76300.0,77600.0,9584939
2021-12-16,78500.0,78500.0,77400.0,77800.0,11996128
2021-12-17,76800.0,78000.0,76800.0,78000.0,13108479
2021-12-20,77600.0,77800.0,76800.0,77100.0,11264375
2021-12-21,77900.0,78300.0,77500.0,78100.0,14245298
2021-12-22,78900.0,79400.0,78800.0,79400.0,17105892
2021-12-23,79800.0,80000.0,79300.0,79900.0,13577498
2021-12-24,80200.0,80800.0,80200.0,80500.0,12086380
2021-12-27,80600.0,80600.0,79800.0,80200.0,10783368
2021-12-28,80200.0,80400.0,79700.0,80300.0,18226325
2021-12-29,80200.0,80200.0,78500.0,78800.0,19794795
2021-12-30,78900.0,79500.0,78100.0,78300.0,14236700
2022-01-04,78800.0,79200.0,78300.0,78700.0,12427416
2022-01-05,78800.0,79000.0,76400.0,77400.0,25470640
2022-01-06,76700.0,77600.0,76600.0,76900.0,12931954
2022-01-07,78100.0,78400.0,77400.0,78300.0,15163757
2022-01-10,78100.0,78100.0,77100.0,78000.0,9947422
2022-01-11,78400.0,79000.0,78000.0,78900.0,13221123
2022-01-12,79500.0,79600.0,78600.0,78900.0,11000502
2022-01-13,79300.0,79300.0,77900.0,77900.0,13889401
2022-01-14,77700.0,78100.0,77100.0,77300.0,10096725
2022-01-17,77600.0,77800.0,76900.0,77500.0,8785122
2022-01-18,77600.0,77800.0,76600.0,77000.0,9592788
2022-01-19,76500.0,76900.0,76100.0,76300.0,10598290
2022-01-20,76200.0,76700.0,75900.0,76500.0,9708168
2022-01-21,75800.0,75800.0,74700.0,75600.0,15774888
2022-01-24,75400.0,75800.0,74700.0,75100.0,13691134
2022-01-25,74800.0,75000.0,73200.0,74000.0,17766704
2022-01-26,74000.0,74000.0,74000.0,74000.0,0
2022-01-27,73800.0,74000.0,71300.0,71300.0,22274777
2022-01-28,71300.0,73700.0,71200.0,73300.0,21367447
2022-02-03,74900.0,74900.0,73300.0,73300.0,17744721
2022-02-04,74300.0,74600.0,73400.0,74000.0,12730034
2022-02-07,73500.0,73600.0,72400.0,73000.0,14240838
2022-02-08,73000.0,73000.0,73000.0,73000.0,0
2022-02-09,74300.0,74700.0,74000.0,74700.0,9590859
